sequence,dataset,frame,dx,dy,maximizer_x_cells,maximizer_y_cells,boundary,maximizing_shifts,native_overlap,maximum_overlap
0008,v2v_development,127,0.0,0.0,0,0,False,1,738,738
0008,v2v_development,128,0.0,0.0,0,0,False,1,748,748
0008,v2v_development,129,0.0,0.0,0,0,False,1,744,744
0008,v2v_development,130,0.0,0.0,0,0,False,1,751,751
0008,v2v_development,131,0.0,0.0,0,0,False,1,747,747
0008,v2v_development,132,0.0,0.0,0,0,False,1,748,748
0008,v2v_development,133,0.0,0.0,0,0,False,1,748,748
0008,v2v_development,134,0.0,0.0,0,0,False,1,744,744
0008,v2v_development,135,0.0,0.0,0,0,False,1,730,730
0008,v2v_development,136,0.0,0.0,0,0,False,1,738,738
0008,v2v_development,137,0.0,0.0,0,0,False,1,730,730
0008,v2v_development,138,0.0,0.0,0,0,False,1,729,729
0008,v2v_development,139,0.0,0.0,0,0,False,1,742,742
0008,v2v_development,140,0.0,0.0,0,0,False,1,743,743
0008,v2v_development,141,0.0,0.0,0,0,False,1,744,744
0008,v2v_development,142,0.0,0.0,0,0,False,1,739,739
0008,v2v_development,143,0.0,0.0,0,0,False,1,746,746
0008,v2v_development,144,0.0,0.0,0,0,False,1,728,728
0008,v2v_development,145,0.0,0.0,0,0,False,1,713,713
0008,v2v_development,146,0.0,0.0,0,0,False,1,711,711
0008,v2v_development,147,0.0,0.0,0,0,False,1,704,704
0008,v2v_development,148,0.0,0.0,0,0,False,1,723,723
0008,v2v_development,149,0.0,0.0,0,0,False,1,715,715
0008,v2v_development,150,0.0,0.0,0,0,False,1,716,716
0008,v2v_development,151,0.0,0.0,0,0,False,1,706,706
0008,v2v_development,152,0.0,0.0,0,0,False,1,724,724
0008,v2v_development,153,0.0,0.0,0,0,False,1,712,712
0008,v2v_development,154,0.0,0.0,0,0,False,1,704,704
0008,v2v_development,155,0.0,0.0,0,0,False,1,714,714
0008,v2v_development,156,0.0,0.0,0,0,False,1,714,714
0008,v2v_development,157,0.0,0.0,0,0,False,1,713,713
0008,v2v_development,158,0.0,0.0,0,0,False,1,713,713
0008,v2v_development,159,0.0,0.0,0,0,False,1,722,722
0008,v2v_development,160,0.0,0.0,0,0,False,1,725,725
0008,v2v_development,161,0.0,0.0,0,0,False,1,720,720
0008,v2v_development,162,0.0,0.0,0,0,False,1,728,728
0008,v2v_development,163,0.0,0.0,0,0,False,1,713,713
0008,v2v_development,164,0.0,0.0,0,0,False,1,726,726
0008,v2v_development,165,0.0,0.0,0,0,False,1,720,720
0008,v2v_development,166,0.0,0.0,0,0,False,1,725,725
0008,v2v_development,167,0.0,0.0,0,0,False,1,736,736
0008,v2v_development,168,0.0,0.0,0,0,False,1,715,715
0008,v2v_development,169,0.0,0.0,0,0,False,1,713,713
0008,v2v_development,170,0.0,0.0,0,0,False,1,720,720
0008,v2v_development,171,0.0,0.0,0,0,False,1,711,711
0008,v2v_development,172,0.0,0.0,0,0,False,1,722,722
0008,v2v_development,173,0.0,0.0,0,0,False,1,695,695
0008,v2v_development,174,0.0,0.0,0,0,False,1,719,719
0008,v2v_development,175,0.0,0.0,0,0,False,1,734,734
0008,v2v_development,176,0.0,0.0,0,0,False,1,722,722
0008,v2v_development,177,0.0,0.0,0,0,False,1,719,719
0008,v2v_development,178,0.0,0.0,0,0,False,1,723,723
0008,v2v_development,179,0.0,0.0,0,0,False,1,718,718
0008,v2v_development,180,0.0,0.0,0,0,False,1,721,721
0008,v2v_development,181,0.0,0.0,0,0,False,1,716,716
0008,v2v_development,182,0.0,0.0,0,0,False,1,730,730
0008,v2v_development,183,0.0,0.0,0,0,False,1,727,727
0008,v2v_development,184,0.0,0.0,0,0,False,1,721,721
0008,v2v_development,185,0.0,0.0,0,0,False,1,724,724
0008,v2v_development,186,0.0,0.0,0,0,False,1,733,733
0008,v2v_development,187,0.0,0.0,0,0,False,1,727,727
0008,v2v_development,188,0.0,0.0,0,0,False,1,713,713
0008,v2v_development,189,0.0,0.0,0,0,False,1,728,728
0008,v2v_development,190,0.0,0.0,0,0,False,1,725,725
0008,v2v_development,191,0.0,0.0,0,0,False,1,730,730
0008,v2v_development,192,0.0,0.0,0,0,False,1,726,726
0008,v2v_development,193,0.0,0.0,0,0,False,1,691,691
0008,v2v_development,194,0.0,0.0,0,0,False,1,716,716
0008,v2v_development,195,0.0,0.0,0,0,False,1,707,707
0008,v2v_development,196,0.0,0.0,0,0,False,1,713,713
0008,v2v_development,197,0.0,0.0,0,0,False,1,715,715
0008,v2v_development,198,0.0,0.0,0,0,False,1,722,722
0008,v2v_development,199,0.0,0.0,0,0,False,1,731,731
0008,v2v_development,200,0.0,0.0,0,0,False,1,717,717
0008,v2v_development,201,0.0,0.0,0,0,False,1,710,710
0008,v2v_development,202,0.0,0.0,0,0,False,1,700,700
0008,v2v_development,203,0.0,0.0,0,0,False,1,712,712
0008,v2v_development,204,0.0,0.0,0,0,False,1,714,714
0008,v2v_development,205,0.0,0.0,0,0,False,1,715,715
0008,v2v_development,206,0.0,0.0,0,0,False,1,724,724
0008,v2v_development,207,0.0,0.0,0,0,False,1,719,719
0008,v2v_development,208,0.0,0.0,0,0,False,1,725,725
0008,v2v_development,209,0.0,0.0,0,0,False,1,710,710
0008,v2v_development,210,0.0,0.0,0,0,False,1,709,709
0008,v2v_development,211,0.0,0.0,0,0,False,1,721,721
0008,v2v_development,212,0.0,0.0,0,0,False,1,701,701
0008,v2v_development,213,0.0,0.0,0,0,False,1,715,715
0008,v2v_development,214,0.0,0.0,0,0,False,1,705,705
0008,v2v_development,215,0.0,0.0,0,0,False,1,708,708
0008,v2v_development,216,0.0,0.0,0,0,False,1,701,701
0008,v2v_development,217,0.0,0.0,0,0,False,1,707,707
0008,v2v_development,218,0.0,0.0,0,0,False,1,704,704
0008,v2v_development,219,0.0,0.0,0,0,False,1,708,708
0008,v2v_development,220,0.0,0.0,0,0,False,1,714,714
0008,v2v_development,221,0.0,0.0,0,0,False,1,713,713
0008,v2v_development,222,0.0,0.0,0,0,False,1,698,698
0008,v2v_development,223,0.0,0.0,0,0,False,1,708,708
0008,v2v_development,224,0.0,0.0,0,0,False,1,709,709
0008,v2v_development,225,0.0,0.0,0,0,False,1,721,721
0008,v2v_development,226,0.0,0.0,0,0,False,1,708,708
0008,v2v_development,227,0.0,0.0,0,0,False,1,711,711
0008,v2v_development,228,0.0,0.0,0,0,False,1,701,701
0008,v2v_development,229,0.0,0.0,0,0,False,1,715,715
0008,v2v_development,230,0.0,0.0,0,0,False,1,712,712
0008,v2v_development,231,0.0,0.0,0,0,False,1,701,701
0008,v2v_development,232,0.0,0.0,0,0,False,1,700,700
0008,v2v_development,233,0.0,0.0,0,0,False,1,707,707
0008,v2v_development,234,0.0,0.0,0,0,False,1,709,709
0008,v2v_development,235,0.0,0.0,0,0,False,1,708,708
0008,v2v_development,236,0.0,0.0,0,0,False,1,717,717
0008,v2v_development,237,0.0,0.0,0,0,False,1,723,723
0008,v2v_development,238,0.0,0.0,0,0,False,1,718,718
0008,v2v_development,239,0.0,0.0,0,0,False,1,711,711
0008,v2v_development,240,0.0,0.0,0,0,False,1,710,710
0008,v2v_development,241,0.0,0.0,0,0,False,1,710,710
0008,v2v_development,242,0.0,0.0,0,0,False,1,715,715
0008,v2v_development,243,0.0,0.0,0,0,False,1,714,714
0008,v2v_development,244,0.0,0.0,0,0,False,1,726,726
0008,v2v_development,245,0.0,0.0,0,0,False,1,703,703
0008,v2v_development,246,0.0,0.0,0,0,False,1,710,710
0008,v2v_development,247,0.0,0.0,0,0,False,1,735,735
0008,v2v_development,248,0.0,0.0,0,0,False,1,720,720
0008,v2v_development,249,0.0,0.0,0,0,False,1,711,711
0008,v2v_development,250,0.0,0.0,0,0,False,1,714,714
0008,v2v_development,251,0.0,0.0,0,0,False,1,720,720
0008,v2v_development,252,0.0,0.0,0,0,False,1,723,723
0008,v2v_development,253,0.0,0.0,0,0,False,1,729,729
0008,v2v_development,254,0.0,0.0,0,0,False,1,715,715
0008,v2v_development,255,0.0,0.0,0,0,False,1,719,719
0008,v2v_development,256,0.0,0.0,0,0,False,1,701,701
0008,v2v_development,257,0.0,0.0,0,0,False,1,706,706
0008,v2v_development,258,0.0,0.0,0,0,False,1,704,704
0008,v2v_development,259,0.0,0.0,0,0,False,1,711,711
0008,v2v_development,260,0.0,0.0,0,0,False,1,712,712
0008,v2v_development,261,0.0,0.0,0,0,False,1,702,702
0008,v2v_development,262,0.0,0.0,0,0,False,1,717,717
0008,v2v_development,263,0.0,0.0,0,0,False,1,714,714
0008,v2v_development,264,0.0,0.0,0,0,False,1,720,720
0008,v2v_development,265,0.0,0.0,0,0,False,1,720,720
0008,v2v_development,266,0.0,0.0,0,0,False,1,706,706
0008,v2v_development,267,0.0,0.0,0,0,False,1,721,721
0008,v2v_development,268,0.0,0.0,0,0,False,1,707,707
0008,v2v_development,269,0.0,0.0,0,0,False,1,716,716
0008,v2v_development,270,0.0,0.0,0,0,False,1,724,724
0008,v2v_development,271,0.0,0.0,0,0,False,1,715,715
0008,v2v_development,272,0.0,0.0,0,0,False,1,716,716
0008,v2v_development,273,0.0,0.0,0,0,False,1,718,718
0008,v2v_development,274,0.0,0.0,0,0,False,1,722,722
0008,v2v_development,275,0.0,0.0,0,0,False,1,718,718
0008,v2v_development,276,0.0,0.0,0,0,False,1,721,721
0008,v2v_development,277,0.0,0.0,0,0,False,1,716,716
0008,v2v_development,278,0.0,0.0,0,0,False,1,710,710
0008,v2v_development,279,0.0,0.0,0,0,False,1,714,714
0008,v2v_development,280,0.0,0.0,0,0,False,1,721,721
0008,v2v_development,281,0.0,0.0,0,0,False,1,713,713
0008,v2v_development,282,0.0,0.0,0,0,False,1,726,726
0008,v2v_development,283,0.0,0.0,0,0,False,1,701,701
0008,v2v_development,284,0.0,0.0,0,0,False,1,721,721
0008,v2v_development,285,0.0,0.0,0,0,False,1,722,722
0008,v2v_development,286,0.0,0.0,0,0,False,1,712,712
0008,v2v_development,287,0.0,0.0,0,0,False,1,718,718
0008,v2v_development,288,0.0,0.0,0,0,False,1,717,717
0008,v2v_development,289,0.0,0.0,0,0,False,1,724,724
0008,v2v_development,290,0.0,0.0,0,0,False,1,720,720
0008,v2v_development,291,0.0,0.0,0,0,False,1,739,739
0008,v2v_development,292,0.0,0.0,0,0,False,1,719,719
0008,v2v_development,293,0.0,0.0,0,0,False,1,723,723
0008,v2v_development,294,0.0,0.0,0,0,False,1,722,722
0008,v2v_development,295,0.0,0.0,0,0,False,1,740,740
0008,v2v_development,296,0.0,0.0,0,0,False,1,734,734
0008,v2v_development,297,0.0,0.0,0,0,False,1,711,711
0008,v2v_development,298,0.0,0.0,0,0,False,1,721,721
0008,v2v_development,299,0.0,0.0,0,0,False,1,724,724
0008,v2v_development,300,0.0,0.0,0,0,False,1,722,722
0008,v2v_development,301,0.0,0.0,0,0,False,1,720,720
0008,v2v_development,302,0.0,0.0,0,0,False,1,726,726
0008,v2v_development,303,0.0,0.0,0,0,False,1,727,727
0008,v2v_development,304,0.0,0.0,0,0,False,1,716,716
0008,v2v_development,305,0.0,0.0,0,0,False,1,730,730
0008,v2v_development,306,0.0,0.0,0,0,False,1,734,734
0008,v2v_development,307,0.0,0.0,0,0,False,1,716,716
0008,v2v_development,308,0.0,0.0,0,0,False,1,716,716
0008,v2v_development,309,0.0,0.0,0,0,False,1,723,723
0008,v2v_development,310,0.0,0.0,0,0,False,1,725,725
0008,v2v_development,311,0.0,0.0,0,0,False,1,743,743
0008,v2v_development,312,0.0,0.0,0,0,False,1,721,721
0008,v2v_development,313,0.0,0.0,0,0,False,1,710,710
0008,v2v_development,314,0.0,0.0,0,0,False,1,723,723
0008,v2v_development,315,0.0,0.0,0,0,False,1,726,726
0008,v2v_development,316,0.0,0.0,0,0,False,1,738,738
0008,v2v_development,317,0.0,0.0,0,0,False,1,728,728
0008,v2v_development,318,0.0,0.0,0,0,False,1,728,728
0008,v2v_development,319,0.0,0.0,0,0,False,1,737,737
0008,v2v_development,320,0.0,0.0,0,0,False,1,702,702
0008,v2v_development,321,0.0,0.0,0,0,False,1,736,736
0008,v2v_development,322,0.0,0.0,0,0,False,1,728,728
0008,v2v_development,323,0.0,0.0,0,0,False,1,733,733
0008,v2v_development,324,0.0,0.0,0,0,False,1,709,709
0008,v2v_development,325,0.0,0.0,0,0,False,1,732,732
0008,v2v_development,326,0.0,0.0,0,0,False,1,727,727
0008,v2v_development,327,0.0,0.0,0,0,False,1,718,718
0008,v2v_development,328,0.0,0.0,0,0,False,1,697,697
0008,v2v_development,329,0.0,0.0,0,0,False,1,727,727
0008,v2v_development,330,0.0,0.0,0,0,False,1,701,701
0008,v2v_development,331,0.0,0.0,0,0,False,1,719,719
0008,v2v_development,332,0.0,0.0,0,0,False,1,720,720
0008,v2v_development,333,0.0,0.0,0,0,False,1,711,711
0008,v2v_development,334,0.0,0.0,0,0,False,1,713,713
0008,v2v_development,335,0.0,0.0,0,0,False,1,715,715
0008,v2v_development,336,0.0,0.0,0,0,False,1,719,719
0008,v2v_development,337,0.0,0.0,0,0,False,1,719,719
0008,v2v_development,338,0.0,0.0,0,0,False,1,700,700
0008,v2v_development,339,0.0,0.0,0,0,False,1,722,722
0008,v2v_development,340,0.0,0.0,0,0,False,1,705,705
0008,v2v_development,341,0.0,0.0,0,0,False,1,706,706
0008,v2v_development,342,0.0,0.0,0,0,False,1,695,695
0008,v2v_development,343,0.0,0.0,0,0,False,1,712,712
0008,v2v_development,344,0.0,0.0,0,0,False,1,695,695
0008,v2v_development,345,0.0,0.0,0,0,False,1,697,697
0008,v2v_development,346,0.0,0.0,0,0,False,1,688,688
0008,v2v_development,347,0.0,0.0,0,0,False,1,706,706
0008,v2v_development,348,0.0,0.0,0,0,False,1,715,715
0008,v2v_development,349,0.0,0.0,0,0,False,1,699,699
0008,v2v_development,350,0.0,0.0,0,0,False,1,698,698
0008,v2v_development,351,0.0,0.0,0,0,False,1,716,716
0008,v2v_development,352,0.0,0.0,0,0,False,1,706,706
0008,v2v_development,353,0.0,0.0,0,0,False,1,717,717
0008,v2v_development,354,0.0,0.0,0,0,False,1,703,703
0008,v2v_development,355,0.0,0.0,0,0,False,1,705,705
0008,v2v_development,356,0.0,0.0,0,0,False,1,682,682
0008,v2v_development,357,0.0,0.0,0,0,False,1,708,708
0008,v2v_development,358,0.0,0.0,0,0,False,1,703,703
0008,v2v_development,359,0.0,0.0,0,0,False,1,694,694
0008,v2v_development,360,0.0,0.0,0,0,False,1,708,708
0008,v2v_development,361,0.0,0.0,0,0,False,1,681,681
0008,v2v_development,362,0.0,0.0,0,0,False,1,694,694
0008,v2v_development,363,0.0,0.0,0,0,False,1,694,694
0008,v2v_development,364,0.0,0.0,0,0,False,1,692,692
0008,v2v_development,365,0.0,0.0,0,0,False,1,692,692
0008,v2v_development,366,0.0,0.0,0,0,False,1,702,702
0008,v2v_development,367,0.0,0.0,0,0,False,1,679,679
0008,v2v_development,368,0.0,0.0,0,0,False,1,689,689
0008,v2v_development,369,0.0,0.0,0,0,False,1,689,689
0008,v2v_development,370,0.0,0.0,0,0,False,1,691,691
0008,v2v_development,371,0.0,0.0,0,0,False,1,692,692
0008,v2v_development,372,0.0,0.0,0,0,False,1,698,698
0008,v2v_development,373,0.0,0.0,0,0,False,1,697,697
0008,v2v_development,374,0.0,0.0,0,0,False,1,700,700
0008,v2v_development,375,0.0,0.0,0,0,False,1,673,673
v2x_0000,v2x_val,1,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,2,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,3,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,4,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,5,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,6,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,7,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,8,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,9,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,10,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,11,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,12,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,13,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,14,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,15,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,16,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,17,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,18,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,19,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,20,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,21,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,22,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,23,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,24,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,25,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,26,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,27,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,28,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,29,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,30,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,31,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,32,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,33,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,34,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,35,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,36,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,37,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,38,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,39,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,40,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,41,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,42,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,43,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,44,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,45,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,46,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,47,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,48,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,49,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,50,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,51,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,52,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,53,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,54,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,55,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,56,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,57,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,58,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,59,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,60,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,61,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,62,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,63,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,64,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,65,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,66,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,67,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,68,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,69,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,70,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,71,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,72,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,73,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,74,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,75,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,76,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,77,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,78,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,79,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,80,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,81,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,82,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,83,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,84,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,85,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,86,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,87,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,88,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,89,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,90,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,91,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,92,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,93,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,94,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,95,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,96,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,97,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,98,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,99,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,100,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,101,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,102,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,103,0.0,0.0,0,0,False,1681,0,0
v2x_0000,v2x_val,104,0.0,0.0,0,0,False,1681,0,0
v2x_0001,v2x_val,1,0.0,0.0,0,0,False,1,150,150
v2x_0001,v2x_val,2,0.0,0.0,0,0,False,1,145,145
v2x_0001,v2x_val,3,1.0,0.0,2,0,False,1,121,125
v2x_0001,v2x_val,4,0.0,0.0,0,0,False,1,119,119
v2x_0001,v2x_val,5,0.0,0.0,0,0,False,1,119,119
v2x_0001,v2x_val,6,0.0,0.0,0,0,False,1,128,128
v2x_0001,v2x_val,7,0.0,0.0,0,0,False,1,147,147
v2x_0001,v2x_val,8,0.5,0.0,1,0,False,1,135,138
v2x_0001,v2x_val,9,0.5,0.0,1,0,False,1,147,148
v2x_0001,v2x_val,10,0.0,0.0,0,0,False,1,143,143
v2x_0001,v2x_val,11,0.0,0.0,0,0,False,1,169,169
v2x_0001,v2x_val,12,0.0,0.0,0,0,False,1,176,176
v2x_0001,v2x_val,13,0.0,0.0,0,0,False,1,235,235
v2x_0001,v2x_val,14,0.0,0.0,0,0,False,1,289,289
v2x_0001,v2x_val,15,0.0,0.0,0,0,False,1,298,298
v2x_0001,v2x_val,16,0.0,0.0,0,0,False,1,262,262
v2x_0001,v2x_val,17,0.0,0.0,0,0,False,1,275,275
v2x_0001,v2x_val,18,0.0,0.0,0,0,False,1,218,218
v2x_0001,v2x_val,19,0.0,0.0,0,0,False,1,186,186
v2x_0001,v2x_val,20,0.0,0.0,0,0,False,1,203,203
v2x_0001,v2x_val,21,0.0,0.0,0,0,False,1,183,183
v2x_0001,v2x_val,22,0.0,0.0,0,0,False,1,172,172
v2x_0001,v2x_val,23,0.0,0.0,0,0,False,1,158,158
v2x_0001,v2x_val,24,0.0,0.0,0,0,False,1,159,159
v2x_0001,v2x_val,25,0.0,0.0,0,0,False,1,146,146
v2x_0001,v2x_val,26,0.0,0.0,0,0,False,1,152,152
v2x_0001,v2x_val,27,0.0,0.0,0,0,False,1,160,160
v2x_0001,v2x_val,28,0.0,0.0,0,0,False,1,162,162
v2x_0001,v2x_val,29,0.0,0.0,0,0,False,1,155,155
v2x_0001,v2x_val,30,0.0,0.0,0,0,False,1,159,159
v2x_0001,v2x_val,31,0.0,0.0,0,0,False,1,159,159
v2x_0001,v2x_val,32,0.0,0.0,0,0,False,1,179,179
v2x_0001,v2x_val,33,0.0,0.0,0,0,False,1,183,183
v2x_0001,v2x_val,34,0.0,0.0,0,0,False,1,184,184
v2x_0001,v2x_val,35,0.0,0.0,0,0,False,1,189,189
v2x_0001,v2x_val,36,0.0,0.0,0,0,False,1,185,185
v2x_0001,v2x_val,37,0.0,0.0,0,0,False,1,173,173
v2x_0001,v2x_val,38,0.0,0.0,0,0,False,1,174,174
v2x_0001,v2x_val,39,0.0,0.0,0,0,False,1,166,166
v2x_0001,v2x_val,40,0.0,0.0,0,0,False,1,176,176
v2x_0001,v2x_val,41,0.0,0.0,0,0,False,1,169,169
v2x_0001,v2x_val,42,0.0,0.0,0,0,False,1,181,181
v2x_0001,v2x_val,43,0.0,0.0,0,0,False,1,185,185
v2x_0001,v2x_val,44,0.0,0.0,0,0,False,1,188,188
v2x_0001,v2x_val,45,0.0,0.0,0,0,False,1,185,185
v2x_0001,v2x_val,46,0.0,0.0,0,0,False,1,173,173
v2x_0001,v2x_val,47,0.0,0.0,0,0,False,1,180,180
v2x_0001,v2x_val,48,0.0,0.0,0,0,False,1,201,201
v2x_0001,v2x_val,49,0.0,0.0,0,0,False,1,222,222
v2x_0001,v2x_val,50,0.0,0.0,0,0,False,1,229,229
v2x_0001,v2x_val,51,0.0,0.0,0,0,False,1,211,211
v2x_0001,v2x_val,52,0.0,0.0,0,0,False,1,217,217
v2x_0001,v2x_val,53,0.0,0.0,0,0,False,1,217,217
v2x_0001,v2x_val,54,0.0,0.0,0,0,False,1,238,238
v2x_0001,v2x_val,55,0.0,0.0,0,0,False,1,237,237
v2x_0001,v2x_val,56,0.0,0.0,0,0,False,1,245,245
v2x_0001,v2x_val,57,0.0,0.0,0,0,False,1,288,288
v2x_0001,v2x_val,58,0.0,0.0,0,0,False,1,269,269
v2x_0001,v2x_val,59,0.0,0.0,0,0,False,1,299,299
v2x_0001,v2x_val,60,0.0,0.0,0,0,False,1,295,295
v2x_0001,v2x_val,61,0.0,0.0,0,0,False,1,305,305
v2x_0001,v2x_val,62,0.0,0.0,0,0,False,1,319,319
v2x_0001,v2x_val,63,0.0,0.0,0,0,False,1,320,320
v2x_0001,v2x_val,64,0.0,0.0,0,0,False,1,313,313
v2x_0001,v2x_val,65,0.0,0.0,0,0,False,1,301,301
v2x_0001,v2x_val,66,0.0,0.0,0,0,False,1,310,310
v2x_0001,v2x_val,67,0.0,0.0,0,0,False,1,289,289
v2x_0001,v2x_val,68,0.0,0.0,0,0,False,1,279,279
v2x_0001,v2x_val,69,0.0,0.0,0,0,False,1,281,281
v2x_0001,v2x_val,70,0.0,0.0,0,0,False,1,286,286
