sequence,sensor,frame,score,distance_sensor,positive_3m,positive_12m
0001,ego,8,0.294576,17.78225292622038,0,0
0001,ego,8,0.289355,23.344795522699663,0,0
0001,ego,9,0.664677,28.66275087408103,1,1
0001,ego,10,0.74256,26.43011301654429,1,1
0001,ego,10,0.272384,16.060864815091875,0,0
0001,ego,11,0.545347,24.387145399150285,1,1
0001,ego,11,0.241544,17.290080972324656,0,0
0001,ego,12,0.712135,22.786964492783785,1,1
0001,ego,13,0.768887,21.318785989216643,1,1
0001,ego,13,0.32559,39.57552576879894,0,0
0001,ego,14,0.771837,20.493985528043744,1,1
0001,ego,15,0.636596,19.92268785735124,1,1
0001,ego,16,0.694151,19.904219906823936,1,1
0001,ego,17,0.680088,20.52336451795107,1,1
0001,ego,18,0.654279,21.633978758476236,1,1
0001,ego,19,0.656551,23.077079259249253,1,1
0001,ego,20,0.806041,24.755524495217223,1,1
0001,ego,21,0.815736,26.775083152766083,1,1
0001,ego,21,0.224676,38.587722490458475,0,0
0001,ego,22,0.797321,28.95714375278862,1,1
0001,ego,22,0.250395,37.63885464642495,0,0
0001,ego,23,0.819451,31.430589913552197,1,1
0001,ego,23,0.208818,36.96467098896676,0,0
0001,ego,24,0.787215,33.963922475413824,1,1
0001,ego,24,0.213016,38.44127550907875,0,0
0001,ego,25,0.786985,36.58672865264815,1,1
0001,ego,26,0.819263,39.3388546248477,1,1
0001,ego,28,0.460508,35.28676274787737,0,0
0001,ego,29,0.216634,34.371305416299755,0,0
0001,ego,30,0.455979,33.196273821239714,0,0
0001,ego,31,0.331515,32.282502141129335,0,0
0001,ego,32,0.297425,31.1480904761747,0,0
0001,ego,32,0.264484,9.84830988948374,0,0
0001,ego,34,0.243103,34.766037088392224,0,0
0001,ego,35,0.249879,33.42450544405643,0,0
0001,ego,35,0.230147,38.954669678996126,0,0
0001,ego,35,0.204126,8.460553019182976,0,0
0001,ego,36,0.342033,7.888729057387501,0,0
0001,ego,36,0.215248,31.818518946775423,0,0
0001,ego,37,0.230533,35.63020844865786,0,0
0001,ego,38,0.204749,36.28111246356023,0,0
0001,ego,40,0.295197,35.466462061536575,0,0
0001,ego,41,0.264941,34.00899909699916,0,0
0001,ego,41,0.217958,22.810139471862332,0,0
0001,ego,42,0.303394,32.896534789124765,0,0
0001,ego,42,0.251465,22.435505117354182,0,0
0001,ego,42,0.210249,32.362378837620525,0,0
0001,ego,44,0.229866,30.618470555828765,0,0
0001,ego,44,0.224259,31.10471946737602,0,0
0001,ego,44,0.212683,27.049370053050847,0,0
0001,ego,45,0.261187,30.368552201433985,0,0
0001,ego,45,0.233173,30.398763531463576,0,0
0001,ego,46,0.21332,38.62227521012629,0,0
0001,ego,46,0.203192,27.30789452499394,0,0
0001,ego,47,0.353891,37.41844667269461,0,0
0001,ego,47,0.207426,35.42106685307066,0,0
0001,ego,48,0.25499,32.56798871296717,0,0
0001,ego,49,0.291721,21.746256314362245,0,0
0001,ego,49,0.226374,37.59039753883879,0,0
0001,ego,49,0.214584,33.24121106351393,0,0
0001,ego,50,0.321994,26.28621875709614,0,0
0001,ego,50,0.27916,20.812831062733128,0,0
0001,ego,51,0.252205,35.45309619461416,0,0
0001,ego,51,0.228357,8.772327793960471,0,0
0001,ego,51,0.220002,20.4003970159936,0,0
0001,ego,51,0.21347,25.4541805408799,0,0
0001,ego,52,0.417902,24.8606041434408,0,0
0001,ego,53,0.535467,34.6309703876543,0,0
0001,ego,53,0.259756,31.40694951896109,0,0
0001,ego,54,0.294266,17.618391435020506,0,0
0001,ego,54,0.228347,23.55393647974268,0,0
0001,ego,55,0.366041,15.70572839587501,0,0
0001,ego,55,0.206647,17.851024413600786,0,0
0001,ego,56,0.208178,15.442498694725453,0,0
0001,ego,57,0.288438,17.517978367016926,0,0
0001,ego,57,0.202207,22.777412625585306,0,0
0001,ego,58,0.364722,18.757845450273408,0,0
0001,ego,59,0.313451,18.635196873801664,0,0
0001,ego,59,0.238764,16.134233038509773,0,0
0001,ego,60,0.210582,34.46791893544525,0,0
0001,ego,62,0.244346,23.581684433785217,0,0
0001,ego,62,0.224976,35.502734458184726,0,0
0001,ego,63,0.296531,30.301220016765843,0,0
0001,ego,63,0.209491,36.14189014435742,0,0
0001,ego,64,0.214326,20.47788194954227,0,0
0001,ego,64,0.203345,28.88204186578754,0,0
0001,ego,65,0.326116,20.79209743579099,0,0
0001,ego,65,0.321116,23.000571193316528,0,0
0001,ego,65,0.26679,38.18131643598378,0,0
0001,ego,65,0.228633,27.14095539292749,0,0
0001,ego,66,0.327039,38.67361493064816,0,0
0001,ego,66,0.304585,23.728866496051808,0,0
0001,ego,66,0.221694,28.452641341277,0,0
0001,ego,66,0.217076,38.88994872690229,0,0
0001,ego,67,0.340118,39.415149774545284,0,0
0001,ego,67,0.281115,38.16099820855183,0,0
0001,ego,67,0.202709,24.089162188746126,0,0
0001,ego,68,0.209512,24.45726544455324,0,0
0001,ego,68,0.207682,37.4119196610258,0,0
0001,ego,69,0.200231,36.49969863055482,0,0
0001,ego,70,0.214632,35.306008065800995,0,0
0001,ego,70,0.210418,35.46848135599302,0,0
0001,ego,70,0.20842,30.62891191999458,0,0
0001,ego,71,0.451783,28.034754928956755,0,0
0001,ego,71,0.407263,26.8277599215433,0,0
0001,ego,71,0.236356,33.43277734172837,0,0
0001,ego,71,0.226382,34.56781491928764,0,0
0001,ego,71,0.223098,31.204865373635695,0,0
0001,ego,71,0.206634,25.998900722743876,0,0
0001,ego,72,0.445526,32.247551742990304,0,0
0001,ego,72,0.256184,38.141555031455255,0,0
0001,ego,72,0.2268,33.92522476018412,0,0
0001,ego,73,0.325435,30.673883233743084,0,0
0001,ego,74,0.37505,28.513752831950146,0,0
0001,ego,74,0.21368,29.289577179864395,0,0
0001,ego,75,0.36719,27.11886210861409,0,0
0001,ego,75,0.261732,30.107091987308408,0,0
0001,ego,75,0.220584,34.63846866193367,0,0
0001,ego,76,0.304289,31.656277249936544,0,0
0001,ego,76,0.2975,26.021961055142654,0,0
0001,ego,77,0.278843,25.041865018208227,0,0
0001,ego,78,0.210796,23.48436121468621,0,0
0001,ego,78,0.204615,33.76584040173828,0,0
0001,ego,79,0.265478,30.806146396686426,0,0
0001,ego,79,0.255197,22.128368536052992,0,0
0001,ego,79,0.247465,35.03086742957271,0,0
0001,ego,79,0.211932,31.63278271275079,0,0
0001,ego,80,0.319571,20.144197318866716,0,0
0001,ego,80,0.232152,36.26225483812334,0,0
0001,ego,80,0.202431,29.588785792788794,0,0
0001,ego,81,0.348183,18.85302921263027,0,0
0001,ego,81,0.289301,38.54020316576664,0,0
0001,ego,81,0.220076,28.14149600161386,0,0
0001,ego,82,0.289842,17.717664436743462,0,0
0001,ego,82,0.225525,26.506956719163355,0,0
0001,ego,83,0.219366,21.317395288206225,0,0
0001,ego,83,0.217673,20.02286284407804,0,0
0001,ego,84,0.215401,37.126903523855326,0,0
0001,ego,86,0.216704,37.862587745744165,0,0
0001,ego,87,0.274688,10.683847040700508,0,0
0001,ego,87,0.20825,33.04764196060642,0,0
0001,ego,88,0.323346,38.28760985639783,0,0
0001,ego,88,0.264833,31.306232338853377,0,0
0001,ego,89,0.296246,38.79831710820103,0,0
0001,ego,89,0.248704,29.925719904782678,0,0
0001,ego,91,0.218481,38.91771245838436,0,0
0001,ego,91,0.201902,38.68454000945073,0,0
0001,ego,92,0.232809,38.81216958886897,0,0
0001,ego,92,0.204332,25.604101993148912,0,0
0001,ego,93,0.269535,38.90772550026274,0,0
0001,ego,93,0.215512,31.572255516355575,0,0
0001,ego,94,0.242755,31.79409465738814,0,0
0001,ego,94,0.203251,37.51908638702175,0,0
0001,ego,94,0.201414,20.575689026068808,0,0
0001,ego,96,0.279038,24.615922407418005,0,0
0001,ego,96,0.223815,38.23421767000888,0,0
0001,ego,97,0.37555,35.408419023292204,0,0
0001,ego,97,0.299271,32.19959823172811,0,0
0001,ego,97,0.211446,5.614334757579122,0,0
0001,ego,98,0.20923,24.41285068948591,0,0
0001,ego,98,0.204246,38.20870612469885,0,0
0001,ego,99,0.255251,24.22553438576174,0,0
0001,ego,99,0.251907,32.78249028870212,0,0
0001,ego,99,0.236151,31.248684041887227,0,0
0001,ego,99,0.212765,26.812649872779545,0,0
0001,ego,100,0.270653,31.45973056342142,0,0
0001,ego,100,0.248023,24.09589183169083,0,0
0001,ego,100,0.239714,31.64325887141263,0,0
0001,ego,100,0.222698,30.965723522486616,0,0
0001,ego,101,0.296434,33.07179315085877,0,0
0001,ego,101,0.258827,14.397689481635657,0,0
0001,ego,101,0.252486,38.80261908073162,0,0
0001,ego,102,0.317416,37.14130197944332,0,0
0001,ego,102,0.311687,28.80720305967806,0,0
0001,ego,102,0.287675,15.902976913691564,0,0
0001,ego,102,0.25541,19.47594316469798,0,0
0001,ego,102,0.233792,32.294978347407344,0,0
0001,ego,102,0.204518,25.220617384522022,0,0
0001,ego,103,0.354458,17.381123611252296,0,0
0001,ego,103,0.272681,21.922006776826795,0,0
0001,ego,103,0.257657,33.33199067802247,0,0
0001,ego,103,0.200433,36.58439693853329,0,0
0001,ego,104,0.363555,18.76237872521687,0,0
0001,ego,104,0.307302,37.243404093498654,0,0
0001,ego,104,0.26711,38.725585068030064,0,0
0001,ego,104,0.243974,23.42111775591782,0,0
0001,ego,105,0.526375,37.915462628561926,0,0
0001,ego,105,0.359766,20.10413993738904,0,0
0001,ego,105,0.235995,31.503150710893188,0,0
0001,ego,105,0.222849,25.732701785924174,0,0
0001,ego,106,0.294616,36.207174033128474,0,0
0001,ego,106,0.261794,32.35752644830783,0,0
0001,ego,107,0.47259,28.569770597823865,0,0
0001,ego,107,0.281589,13.686113092320232,0,0
0001,ego,107,0.244419,35.078939086848905,0,0
0001,ego,107,0.204431,32.53398790041535,0,0
0001,ego,107,0.203628,22.957776719700473,0,0
0001,ego,108,0.463702,27.08841169549859,0,0
0001,ego,108,0.32605,36.25656745263418,0,0
0001,ego,108,0.277747,24.106315357646533,0,0
0001,ego,108,0.22714,33.369994902999025,0,0
0001,ego,109,0.478236,25.771966161878783,0,0
0001,ego,109,0.332551,31.86614594545591,0,0
0001,ego,110,0.368792,30.661298561720443,0,0
0001,ego,110,0.246632,24.695080218343897,0,0
0001,ego,110,0.220298,27.18499337296947,0,0
0001,ego,111,0.227028,23.014416959822206,0,0
0001,ego,111,0.200893,39.25436807100586,0,0
0001,ego,112,0.221036,32.111124239663894,0,0
0001,ego,112,0.214815,30.30585004996999,0,0
0001,ego,112,0.203163,35.55257936591076,0,0
0001,1,0,0.67366,21.849908211691606,1,1
0001,1,0,0.640544,17.39948462188897,1,1
0001,1,1,0.566861,22.74636084185278,1,1
0001,1,1,0.437247,17.479011231877593,1,1
0001,1,2,0.604366,23.530541964417512,1,1
0001,1,2,0.504583,17.75488248699762,1,1
0001,1,2,0.20611,31.504137979211666,0,0
0001,1,2,0.204087,29.893842657591392,0,0
0001,1,3,0.708282,24.56887190358334,1,1
0001,1,3,0.639235,17.918636793831663,1,1
0001,1,4,0.72099,18.014872615024583,1,1
0001,1,4,0.698862,25.628018228879842,1,1
0001,1,4,0.224134,30.57773322930685,0,0
0001,1,5,0.81812,18.280748830223683,1,1
0001,1,5,0.634308,26.760913908106847,1,1
0001,1,5,0.202368,31.510479234178995,0,0
0001,1,6,0.81022,18.507942554177646,1,1
0001,1,6,0.713674,27.802877067007547,1,1
0001,1,7,0.811319,18.773482178588807,1,1
0001,1,7,0.202897,36.830983810393654,0,0
0001,1,8,0.775273,18.932281685320024,1,1
0001,1,9,0.707684,19.029343255386223,1,1
0001,1,9,0.229632,30.602281882336854,0,0
0001,1,10,0.619887,19.0770548989986,1,1
0001,1,11,0.70006,19.397401435383202,1,1
0001,1,12,0.746314,19.539268957311368,1,1
0001,1,12,0.207694,27.051128419911485,0,0
0001,1,13,0.790706,19.631896863808567,1,1
0001,1,14,0.818457,19.76485647382368,1,1
0001,1,15,0.802263,20.000520578481115,1,1
0001,1,15,0.201323,37.55384773905584,0,0
0001,1,16,0.830968,20.11364610913004,1,1
0001,1,17,0.792696,20.252154185484912,1,1
0001,1,18,0.777788,20.387095154922378,1,1
0001,1,19,0.853119,38.41088814419824,1,1
0001,1,19,0.781861,20.462682767915773,1,1
0001,1,20,0.878969,35.945067033768815,1,1
0001,1,20,0.740223,20.548284257541948,1,1
0001,1,21,0.869605,33.67385090464416,1,1
0001,1,21,0.661424,20.627527723049834,1,1
0001,1,21,0.276612,32.081742983440215,0,0
0001,1,22,0.822622,31.18306743324894,1,1
0001,1,23,0.817489,28.955445991039227,1,1
0001,1,24,0.839232,26.836526936691275,1,1
0001,1,25,0.839542,24.912080004064446,1,1
0001,1,26,0.743816,23.240790596280245,1,1
0001,1,27,0.677388,21.624446542048727,1,1
0001,1,28,0.517654,20.610720992191336,1,1
0001,1,29,0.680816,19.77738139727119,1,1
0001,1,30,0.657675,19.38000348291959,1,1
0001,1,31,0.687933,19.344524470127503,1,1
0001,1,32,0.598531,19.758678816118245,1,1
0001,1,33,0.716524,20.643634752909858,0,1
0001,1,34,0.836187,21.76726334345541,1,1
0001,1,34,0.220298,26.840636831628935,0,0
0001,1,35,0.790268,23.368382569177804,0,1
0001,1,36,0.660074,24.821240769643726,0,1
0001,1,37,0.239816,28.80278913276314,0,0
0001,1,37,0.211839,8.625225148008663,0,0
0001,1,57,0.253603,36.781906950467004,0,0
0001,1,59,0.247133,36.173052293225744,0,0
0001,1,60,0.389446,34.77689403592905,0,0
0001,1,61,0.404692,33.65497617229322,0,0
0001,1,61,0.225588,32.25031084167262,0,0
0001,1,62,0.298781,32.56607984123962,0,0
0001,1,63,0.26797,31.704876929900763,0,0
0001,1,63,0.22831,26.653393691170947,0,0
0001,1,64,0.211059,26.970070589128987,0,0
0001,1,67,0.243497,27.210932304774392,0,0
0001,1,68,0.262196,36.644174902361804,0,0
0001,1,68,0.206664,9.955982861110899,0,0
0001,1,72,0.317236,23.13723613344216,0,0
0001,1,72,0.223409,30.868818384997972,0,0
0001,1,72,0.202897,35.02271522138641,0,0
0001,1,73,0.270077,22.318390411903884,0,0
0001,1,73,0.232569,33.59827901189022,0,0
0001,1,74,0.328552,32.81921667353995,0,0
0001,1,75,0.272465,16.889213707259128,0,0
0001,1,76,0.334542,37.022163486557446,0,0
0001,1,76,0.291017,29.836335982834687,0,0
0001,1,76,0.248569,30.34893909468117,0,0
0001,1,76,0.228363,30.28463473242811,0,0
0001,1,77,0.273309,30.54658350476319,0,0
0001,1,77,0.244163,29.82450165362789,0,0
0001,1,77,0.232274,28.5693871479088,0,0
0001,1,77,0.230295,30.700451043979147,0,0
0001,1,80,0.330973,21.960644316184396,0,0
0001,1,80,0.237138,27.339722503624806,0,0
0001,1,80,0.206547,36.215765605681405,0,0
0001,1,81,0.232479,30.954655713297402,0,0
0001,1,81,0.20842,37.885777343835485,0,0
0001,1,82,0.303016,25.48541122572943,0,0
0001,1,82,0.214449,31.96026452467843,0,0
0001,1,82,0.20485,8.936251050411942,0,0
0001,1,83,0.428876,31.19869310350259,0,0
0001,1,83,0.233801,31.10863645500655,0,0
0001,1,85,0.221371,18.043251141868456,0,0
0001,1,85,0.201713,23.31731050765158,0,0
0001,1,86,0.358884,17.238274258125195,0,0
0001,1,86,0.244526,24.572412047684093,0,0
0001,1,87,0.333719,17.214608245935686,0,0
0001,1,88,0.271315,19.95149756227337,0,0
0001,1,89,0.221442,19.026607963156476,0,0
0001,1,89,0.204118,14.539345208681052,0,0
0001,1,92,0.313176,19.967614818298706,0,0
0001,1,94,0.330242,21.581769702881935,0,0
0001,1,95,0.324186,22.21229079355617,0,0
0001,1,95,0.268065,39.94529593793859,0,0
0001,1,97,0.389772,39.35154580201725,0,0
0001,1,97,0.322587,38.28221622744789,0,0
0001,1,97,0.23465,24.892366788205234,0,0
0001,1,98,0.271509,37.786098995348596,0,0
0001,1,99,0.292106,36.65754916325861,0,0
0001,1,99,0.268676,25.460493015344966,0,0
0001,1,100,0.379091,34.60423454477712,0,0
0001,1,100,0.347543,26.1765896492297,0,0
0001,1,100,0.258188,26.705857052922006,0,0
0001,1,101,0.274322,36.38146137122067,0,0
0001,1,101,0.257085,33.271509532813994,0,0
0001,1,101,0.224443,36.65476385840935,0,0
0001,1,101,0.21466,28.58583077863467,0,0
0001,1,102,0.516009,32.058869459723994,0,0
0001,1,102,0.266514,28.583754801872292,0,0
0001,1,102,0.200917,34.072937631127886,0,0
0001,1,103,0.329302,29.919327607641783,0,0
0001,1,103,0.321603,30.73764242224263,0,0
0001,1,103,0.216925,29.25433630766661,0,0
0001,1,104,0.615491,27.40781146632152,1,1
0001,1,104,0.260216,28.541792392323078,0,0
0001,1,105,0.443835,27.485755460206093,0,0
0001,1,106,0.508524,26.0156688933226,0,0
0001,1,106,0.503771,27.25036188782267,1,1
0001,1,107,0.59748,27.195350243083414,1,1
0001,1,107,0.326762,24.61746262262166,0,0
0001,1,107,0.208111,33.44852916035534,0,0
0001,1,108,0.604319,27.56555531762986,1,1
0001,1,108,0.249031,32.73199552269394,0,0
0001,1,108,0.203772,22.76426764207523,0,0
0001,1,109,0.648222,27.47585219855167,1,1
0001,1,109,0.296859,31.283781028219348,0,0
0001,1,110,0.632756,27.255618676163483,1,1
0001,1,110,0.249994,20.279326757230994,0,0
0001,1,111,0.666444,27.294263625987632,1,1
0001,1,111,0.296686,26.922093336395353,0,0
0001,1,111,0.262094,18.33972943344566,0,0
0001,1,112,0.645614,27.29086557944807,1,1
0001,1,112,0.293002,16.978766909809988,0,0
0001,1,112,0.2019,25.472550018370043,0,0
0001,1,113,0.631151,27.413381476913507,1,1
0001,1,113,0.298461,38.13914902814765,0,0
0001,1,113,0.241544,15.661231440193607,0,0
0001,1,113,0.202227,38.2907594417015,0,0
0002,ego,0,0.209362,25.22755399483725,1,1
0002,ego,0,0.204735,15.922465297110538,0,0
0002,ego,1,0.352357,16.510824803863585,0,0
0002,ego,1,0.337099,29.509919740915024,0,0
0002,ego,1,0.257048,25.863539642725335,1,1
0002,ego,2,0.301973,38.941926838868106,0,0
0002,ego,2,0.208888,39.12895542062878,0,0
0002,ego,4,0.200779,26.30927387090159,1,1
0002,ego,5,0.229001,29.108190968550453,0,1
0002,ego,6,0.383839,27.76026801470996,1,1
0002,ego,7,0.24577,28.00728209101633,1,1
0002,ego,8,0.489438,27.67460923246162,1,1
0002,ego,9,0.404822,26.60137745327655,0,0
0002,ego,10,0.315713,28.313533310518384,1,1
0002,ego,10,0.211063,28.114060920300595,0,0
0002,ego,11,0.27961,29.51262265682981,0,0
0002,ego,11,0.251099,28.76698198839225,1,1
0002,ego,11,0.216229,38.039321439306626,0,0
0002,ego,12,0.284947,30.970507983223346,0,0
0002,ego,12,0.215186,29.25925215414789,1,1
0002,ego,13,0.567605,31.67064044428753,0,0
0002,ego,13,0.433064,32.467311021206434,0,0
0002,ego,13,0.206016,29.231162947449935,1,1
0002,ego,14,0.374326,33.89019476103412,0,0
0002,ego,14,0.276774,29.678859903161815,1,1
0002,ego,15,0.472024,35.308868040306386,0,0
0002,ego,15,0.228066,30.04187937098731,1,1
0002,ego,16,0.314738,37.17738455082268,0,0
0002,ego,16,0.251451,38.18825914872461,0,0
0002,ego,16,0.234909,36.72764480644148,0,0
0002,ego,16,0.21538,31.274124009474924,0,0
0002,ego,17,0.327388,38.888476978194205,0,0
0002,ego,17,0.243063,38.09159979386206,0,0
0002,ego,17,0.220409,35.07504401243318,0,0
0002,ego,18,0.326324,36.786509998694086,0,0
0002,ego,18,0.276264,34.078954157416625,0,0
0002,ego,19,0.262766,31.268153918676187,0,0
0002,ego,19,0.224298,35.01464988029732,0,0
0002,ego,19,0.220272,38.15614298075157,0,0
0002,ego,22,0.232924,36.42292257865821,0,0
0002,ego,22,0.212822,32.17997946283249,0,0
0002,ego,23,0.225725,39.26797773791017,0,0
0002,ego,24,0.311823,38.571070552730696,0,0
0002,ego,25,0.208179,38.05387029207927,0,0
0002,ego,27,0.217293,35.795601064081154,0,0
0002,ego,29,0.363232,38.19000521411989,0,0
0002,ego,30,0.228656,24.397260784528168,0,0
0002,ego,30,0.22865,9.782470890960482,0,0
0002,ego,31,0.297196,32.367193083038714,0,0
0002,ego,32,0.320342,30.958298779949214,0,0
0002,ego,32,0.304976,23.310255252714438,0,0
0002,ego,32,0.281192,32.09108239736137,0,0
0002,ego,32,0.25437,37.55862421584284,0,0
0002,ego,32,0.209989,39.26313773994546,0,0
0002,ego,33,0.224354,31.595336137144546,0,0
0002,ego,33,0.215182,37.409093087020445,0,0
0002,ego,34,0.387337,28.49839810101117,0,0
0002,ego,34,0.206082,31.22373792270506,0,0
0002,ego,35,0.235848,27.238908034487213,0,0
0002,ego,35,0.210591,36.77740348472851,1,1
0002,ego,36,0.231369,29.871402325170358,0,0
0002,ego,37,0.322146,37.30841798812768,1,1
0002,ego,37,0.263648,39.095408821890715,0,0
0002,ego,38,0.278805,37.71860768029097,0,0
0002,ego,38,0.201019,28.3980715674391,0,0
0002,ego,39,0.232509,37.00541040523319,0,0
0002,ego,39,0.216856,37.377760278838075,0,0
0002,ego,40,0.234642,38.28824704131692,0,0
0002,ego,41,0.247693,30.38559049971924,0,0
0002,ego,41,0.208794,37.675322310949646,0,0
0002,ego,42,0.301857,33.64031181413315,0,0
0002,ego,42,0.26467,35.58883280530004,0,0
0002,ego,43,0.282184,35.40090206664148,0,0
0002,ego,44,0.237488,39.669778147991146,0,0
0002,ego,44,0.205394,38.49452870359007,0,0
0002,ego,45,0.241727,36.70082827489256,0,0
0002,ego,46,0.386768,27.186668341279354,0,0
0002,ego,47,0.39568,25.666663274100593,0,0
0002,ego,47,0.235102,28.098127745270432,0,0
0002,ego,47,0.213109,22.907706649137364,0,0
0002,ego,48,0.201818,36.79701383987191,0,0
0002,ego,49,0.330119,36.55986614847194,0,0
0002,ego,51,0.22207,35.188583483230126,0,0
0002,ego,52,0.253927,22.989016442562082,0,0
0002,ego,54,0.254767,35.48693027762656,0,0
0002,ego,55,0.203439,36.9474270760886,0,0
0002,ego,56,0.324849,37.8975376752008,0,0
0002,ego,56,0.320389,29.057232216560628,0,0
0002,ego,57,0.374895,30.18306798529931,0,0
0002,ego,57,0.312688,39.72311900757855,0,0
0002,ego,58,0.547135,31.459621722360634,0,0
0002,ego,59,0.414598,33.01651914677781,0,0
0002,ego,63,0.25925,38.8264828579241,0,0
0002,ego,64,0.371169,30.918226754434727,0,0
0002,ego,64,0.360864,15.325928375238153,0,0
0002,ego,65,0.408632,16.602539895892587,0,0
0002,ego,65,0.243421,32.61030153569295,0,0
0002,ego,66,0.217901,34.32054039394193,0,0
0002,ego,66,0.211728,36.066858136759365,0,0
0002,ego,67,0.274388,37.35487145442286,0,0
0002,ego,68,0.316034,38.97881640488069,0,0
0002,ego,71,0.317457,34.72815407104647,0,0
0002,ego,71,0.308153,39.84182586537452,0,0
0002,ego,75,0.242518,33.582126849720794,0,0
0002,ego,75,0.229231,20.18256593231141,0,0
0002,ego,76,0.207307,35.599106758649356,0,0
0002,ego,78,0.221155,32.17905213155622,0,0
0002,ego,78,0.203877,21.3344988012183,0,0
0002,ego,79,0.296739,33.85710024770912,0,0
0002,ego,79,0.207738,27.151038356431254,0,0
0002,ego,81,0.230017,30.162889483851924,0,0
0002,ego,84,0.251505,38.88520155979845,0,0
0002,ego,85,0.204459,28.570125627761335,0,0
0002,ego,86,0.38424,27.42873951011738,0,0
0002,ego,88,0.266677,34.741064435623066,0,0
0002,ego,88,0.213665,33.98894577240349,0,0
0002,ego,91,0.213234,37.63182742322255,0,0
0002,ego,93,0.333594,39.28835056892229,0,0
0002,ego,95,0.216442,34.694202545671885,0,0
0002,ego,99,0.234332,38.91131630488637,0,0
0002,ego,101,0.307367,38.0214989718031,0,0
0002,ego,102,0.20098,38.75515128332155,0,0
